"This is similar to how peek() works, but the method name peekFirst() is a bit more saying about which end of the Deque you peek at.","['similarity: (peek(), similar to how ... works, peekfirst())', 'alternative: (peek(), can be used instead of, peekfirst())', 'difference: (peek(), method name ... is a bit more saying about which end of the deque you peek at, peekfirst())']","[""('method', 'similarity', 'method'): (peek(), similar to how ... works, peekfirst())"", ""('method', 'alternative', 'method'): (peek(), can be used instead of, peekfirst())"", ""('method', 'difference', 'method'): (peek(), method name ... is a bit more saying about which end of the deque you peek at, peekfirst())""]"
Here is an example of peeking at the first element of a Java Deque using the peekFirst() method:,,[]
To peek at the last element of a Java Deque you can use the peekLast() method.,,[]
Here is an example of peeking at the last element of a Java Deque using the peekLast() method:,,[]
The getFirst() method returns the first element from the beginning (head) of a Java Deque without removing it.,,[]
Here is an example of peeking at the first element of a Java Deque using the getFirst() method:,,[]
To peek at the last element of a Java Deque you can use the getLast() method.,,[]
Here is an example of peeking at the last element of a Java Deque using the getLast() method:,,[]
The remove() method removes the first element of a Java Deque.,,[]
The remove() method returns the element that is removed from the Deque.,,[]
Here is an example of removing the first element a Java Deque using the remove() method:,,[]
This is different from poll() which returns null if the Deque is empty.,,[]
The removeFirst() method also removes the first element from a Deque - the element at the head of the Deque.,,[]
Here is an example of removing the first element of a Java Deque using the removeFirst() method:,,[]
This is different from pollFirst() which returns null if the Deque is empty.,,[]
The removeLast() method removes the last element of a Deque - meaning the element at the tail of the Deque.,,[]
Here is an example of removing the last element of a Java Deque using the removeLast() method:,,[]
After running this Java example the removedElement variable will point to the String object element 2 - since that element was the last element of the Deque when removeLast() was called.,,[]
This is different from pollLast() which returns null if the Deque is empty.,,[]
The poll() method removes an element from the beginning of the Deque.,,[]
This is different than remove() which throws an exception if the Deque is empty.,,[]
Here is an example of removing the first element from a Java Deque using the poll() method:,,[]
"The pollFirst() method removes an element from the beginning of the Deque, just like poll().","['alternative: (pollfirst(), just like, poll())']","[""('method', 'alternative', 'method'): (pollfirst(), just like, poll())""]"
The method name pollFirst() is just a bit more saying about from where the method removes elements.,,[]
This is different than removeFirst() which throws an exception if the Deque is empty.,,[]
Here is an example of removing the first element from a Java Deque using the pollFirst() method:,,[]
The pollLast() method removes an element from the end (tail) of the Deque.,,[]
This is different than removeLast() which throws an exception if the Deque is empty.,,[]
Here is an example of removing the last element from a Java Deque using the pollLast() method:,,[]
The pop() method removes an element from the beginning (head) of a Java Deque.,,[]
"If removing the element fails, for instance if the Deque is empty, the pop() method will throw an exception.",,[]
Here is an example of removing the first element from a Java Deque using the pop() method:,,[]
You can use the Java Deque contains() method to check if a Deque contains a given element.,,[]
"The contains() method will return true if the Deque contains the element, and false if not.",,[]
Here is an example of checking if a Java Deque contains a specific element using the contains() method:,,[]
The Java Deque size() method returns the number of elements stored in the Java Deque at the time you invoke the method.,,[]
Here is an example of obtaining the number of elements in a Java Deque using its size() method:,,[]
After running this code the size variable will contain the value 2 because the Deque contains 2 element at the time size() is called.,"['containment: (size(), will contain the value 2 because the deque contains 2 element, contains())', 'dependency: (size(), depends on, contains())', 'access: (size(), access, contains())']","[""('method', 'dependency', 'method'): (size(), depends on, contains())"", ""('method', 'access', 'method'): (size(), access, contains())""]"
"When you have specified a generic type for a Java collection, that generic type also works for the Iterator returned by the iterator() method.",,[]
Notice how it is not necessary to cast the String returned from the iterator.next() method call.,,[]
"Because the Iterator has its generic type set to String, the Java compiler already knows that next() will return a String.",,[]
The methods hashCode() and equals() play a distinct role in the objects you insert into Java collections.,"['difference: (hashcode, distinct role, equals)', 'alternative: (hashcode, and, equals)']","[""('method', 'difference', 'method'): (hashcode, distinct role, equals)"", ""('method', 'alternative', 'method'): (hashcode, and, equals)""]"
equals() is used in most collections to determine if a collection contains a given element.,,[]
"The ArrayList iterates all its elements and execute ""123"".equals(element) to determine if the element is equal to the parameter object ""123"".","['check: (arraylist, iterates all its elements and execute ""123"".equals(element) to determine if the element is equal to the parameter object ""123"", equals)']",[]
It is the String.equals() implementation that determines if two strings are equal.,,[]
"The ArrayList again iterates all its elements and execute ""123"".equals(element) to determine if the element is equal to the parameter object ""123"".","['check: (arraylist, iterates all its elements and execute ""123"".equals(element) to determine if the element is equal to the parameter object ""123"", equals)']",[]
"As you can see, a proper implementation of .equals() is essential for your own classes to work well with the Java Collection classes.",,[]
"That depends on your application, the classes, and what you are trying to do.",,[]
"The hashCode() method of objects is used when you insert them into a HashTable, HashMap or HashSet.","['dependency: (hashcode(), used when inserting objects into, hashtable)', 'dependency: (hashcode(), used when inserting objects into, hashmap)', 'dependency: (hashcode(), used when inserting objects into, hashset)']","[""('method', 'dependency', 'class'): (hashcode(), used when inserting objects into, hashtable)"", ""('method', 'dependency', 'class'): (hashcode(), used when inserting objects into, hashmap)"", ""('method', 'dependency', 'class'): (hashcode(), used when inserting objects into, hashset)""]"
"If you do not know the theory of how a hashtable works internally, you can read about hastables on Wikipedia.org.",,[]
The hashtable then iterates this area (all keys with the same hash code) and uses the key's equals() method to find the right key.,,[]
"So, as you can see, a combination of the hashCode() and equals() methods are used when storing and when looking up objects in a hashtable.","['dependency: (hashcode(), used with, equals())', 'dependency: (equals(), used with, hashcode())']","[""('method', 'dependency', 'method'): (hashcode(), used with, equals())"", ""('method', 'dependency', 'method'): (equals(), used with, hashcode())""]"
"Here are two rules that are good to know about implementing the hashCode() method in your own classes, if the hashtables in the Java Collections API are to work correctly:",,[]
Here are two example implementation of the hashCode() method matching the equals() methods shown earlier:,"['example: (hashcode(), implementation of, equals())', 'dependency: (hashcode(), matching, equals())']","[""('method', 'dependency', 'method'): (hashcode(), matching, equals())""]"
For a 100% precise description of how to implement equals() and hashCode() you should check out the official JavaDoc's.,"[""reference: (equals(), check out the official javadoc's for implementation, hashcode())"", ""reference: (hashcode(), check out the official javadoc's for implementation, equals())""]","[""('method', 'reference', 'method'): (equals(), check out the official javadoc's for implementation, hashcode())"", ""('method', 'reference', 'method'): (hashcode(), check out the official javadoc's for implementation, equals())""]"
The purpose of this text was mostly to explain how they are used by the Java Collection classes.,,[]
"This means, that a class that implements the Java Iterable interface can have its elements iterated.",,[]
"You can iterate the objects of a Java Iterable in three ways: Via the , by obtaining a Java Iterator from the Iterable, or by calling the Java Iterable forEach() method.","['alternative: (iterable.foreach(), can be used instead of, iterator)', 'alternative: (iterable.foreach(), or by calling ... instead of, iterable)', 'access: (iterator, obtaining ... from, iterable)', 'dependency: (iterator, from, iterable)']","[""('class', 'dependency', 'interface'): (iterator, from, iterable)""]"
"Then it uses a for-each loop to iterate the elements of the List, and print out the toString() value of each element.",,[]
The second way you can iterate the elements of a Java Iterable is by obtaining a Java Iterator from it by calling the Iterable iterator() method.,,[]
The third way to iterate the elements of a Java Iterable is via its forEach() method.,,[]
Here is an example of iterating the elements of an Iterable via its forEach() method:,,[]
The Java Iterable interface (java.lang.Iterable) is one of the root interfaces of the Java Collections API.,,[]
"Therefore, there are several classes in Java that implements the Java Iterable interface.",,[]
You can obtain a Java Spliterator from a Java Iterable via its spliterator() method.,"['access: (iterable, obtain ... from, spliterator)', 'access: (iterable, via its ... method, spliterator)']",[]
"If you are writing some code that needs to iterate a collection lots of times in a tight loop, let's say iterate a Java List thousands of times per second, iterating the List via the Java for-each loop is slower than iterating the list via a standard for-loop as seen here: () .",,[]
"The reason the for-each loop is slower is, that each iteration will call the List iterator() method, which will create a new Iterator object.",,[]
The standard Java collection interface Collection contains a method called iterator().,"['access: (collection, contains a method called, iterator())', 'containment: (collection, contains, iterator())']",[]
By calling iterator() you can obtain an iterator from the given Collection.,"['access: (iterator(), obtain ... from, collection)', 'creation: (iterator(), calling ... obtain an iterator from, collection)']","[""('method', 'access', 'class'): (iterator(), obtain ... from, collection)"", ""('method', 'creation', 'class'): (iterator(), calling ... obtain an iterator from, collection)""]"
"You can also obtain an Iterator from many of the Java Collection data structures, e.g.","['access: (iterator, obtain from, collection)', 'containment: (collection, java collection data structures, iterator)']",[]
The first method is the Iterator hasNext() method which returns true if the Iterator contains more elements.,,[]
"In other words, if the Iterator has not yet iterated over all of the elements in the collection the Iterator was obtained from - the hasNext() method will return true.",,[]
If the Iterator has iterated over all elements in the underlying collection - the hasNext() method returns false.,,[]
The second method to pay attention to is the next() method.,,[]
The next() method returns the next element of the collection the Iterator is iterating over.,,[]
In that case you will get a ConcurrentModificationException the next time you call the Iterator next() method.,,[]
The Java Iterator interface has a remove() method which lets you remove the element just returned by next() from the underlying collection.,"['dependency: (remove(), relies on, next())', 'access: (remove(), removes the element returned by, next())', 'containment: (iterator, contains, remove())', 'containment: (iterator, contains, next())']","[""('method', 'dependency', 'method'): (remove(), relies on, next())"", ""('method', 'access', 'method'): (remove(), removes the element returned by, next())"", ""('interface', 'containment', 'method'): (iterator, contains, remove())"", ""('interface', 'containment', 'method'): (iterator, contains, next())""]"
"The Java Iterator forEachRemaining() method can iterate over all of the elements remaining in the Iterator internally, and for each element call a Java Lambda Expression passed as parameter to forEachRemaining() .",,[]
Here is an example of using the Java Iterator forEachRemaining() method:,,[]
"The Java List interface, java.util.List, represents an ordered sequence of objects.",,[]
"If the List is not typed, using Java Generics, then you can even mix objects of different types (classes) in the same List.",,[]
These List implementations are explained in more detail in my java.util.concurrent tutorial .,,[]
You create a List instance by creating an instance of one of the classes that implements the List interface.,,[]
"Remember, most often you will use the ArrayList class, but there can be cases where using one of the other implementations might make sense.",,[]
"Thus, you need to cast them to the concrete class (or interface) that you know the object to be of.",,[]
You insert elements (objects) into a Java List using its add() method.,,[]
Here is an example of adding elements to a Java List using the add() method:,,[]
The first three add() calls add a String instance to the end of the list.,,[]
"The List interface has a version of the add() method that takes an index as first parameter, and the element to insert as the second parameter.","['containment: (list, has a version of, add())', 'implementation: (list, interface has, add())']",[]
"The addAll() method takes a Collection as parameter, so you can pass either a List or Java Set as parameter.",,[]
"In other words, you can add all elements from a List or Set into a List with addAll() .",,[]
The indexOf() method finds the index of the first occurrence in the List of the given element.,,[]
The lastIndexOf() method finds the index of the last occurrence in the List of a given element.,,[]
You can check if a Java List contains a given element using the List contains() method.,,[]
Here is an example of checking if a Java List contains an element using the contains() method:,,[]
"Obviously, if the input parameter to contains() is null, the contains() method will not use the equals() method to compare against each element, but rather use the == operator.","['alternative: (contains(), will not use, equals())', 'dependency: (contains(), use, equals())', 'check: (contains(), compare against each element, equals())']","[""('method', 'alternative', 'method'): (contains(), will not use, equals())"", ""('method', 'dependency', 'method'): (contains(), use, equals())"", ""('method', 'check', 'method'): (contains(), compare against each element, equals())""]"
The Java List interface contains a clear() method which removes all elements from the list when called.,"['containment: (list, contains, clear())', 'modification: (list, removes all elements from, clear())', 'implementation: (list, when called, clear())']",[]
Here is simple example of removing all elements from a List (clearing) with the clear() method:,,[]
"After the clear() method has been called, the List will be completely empty.",,[]
The Java List interface has a method called retainAll() which is capable of retaining all elements from one List which are also present in another List.,"['access: (retainall(), accesses, list)', 'containment: (list, contains, list)']",[]
"In other words, the retain() method removes all the elements from the target List which are not found in the other List.",,[]
Here is a Java example of calling the List retainAll() method:,,[]
"Third, the retainAll() method is called on list, passing otherList as parameter.",,[]
"After list.retainAll(otherList) has finished executing, the list will only contain those elements which were both present in list and otherList before retainAll() was called.",,[]
You can obtain the number of elements in the List by calling the size() method.,,[]
The Java List interface has a method called subList() which can create a new List with a subset of the elements from the original List.,"['creation: (sublist(), creates a new list with a subset of the elements from the original list, list)', 'containment: (list, has a method called, sublist())']",[]
The subList() method takes 2 parameters: A start index and and end index.,,[]
Here is a Java example of creating a sublist of elements from another List using the subList() method:,,[]
"After executing the list.subList(1,3) instruction the sublist will contain the elements at index 1 and 2.",,[]
"The list.subList(1,3) call will include index 1, but exclude index 3, thereby keeping the elements at index 1 and 2.",,[]
You can convert a Java List to a Java Array using the List toArray() method.,,[]
"Note that even if we pass a String array of size 0 to the toArray(), the array returned will have all the elements in the List in it.",,[]
It is the Arrays.asList() method that converts the array to a List.,,[]
You can sort a Java List using the Collections sort() method.,,[]
"If the List contains objects that implement the Comparable interface (java.lang.Comparable), then the objects can compare themselves to each other.",,[]
"The Java String class implements the Comparable interface, you can sort them in their natural order, using the Collections sort() method.","['dependency: (collections.sort(), uses, comparable)', 'example: (collections.sort(), sorts, string)', 'implementation: (string, implements, comparable)']","[""('method', 'dependency', 'interface'): (collections.sort(), uses, comparable)"", ""('method', 'example', 'class'): (collections.sort(), sorts, string)"", ""('class', 'implementation', 'interface'): (string, implements, comparable)""]"
"If the objects in the Java List do not implement the Comparable interface, or if you want to sort the objects in another order than their compare() implementation, then you need to use a Comparator implementation (java.util.Comparator).","['alternative: (java.util.comparator, use ... instead of, comparable)', 'alternative: (java.util.comparator, use a comparator implementation instead of their, compare())', 'dependency: (comparable, implement, compare())']","[""('interface', 'dependency', 'method'): (comparable, implement, compare())""]"
You obtain an Iterator by calling the iterator() method of the List interface.,"['access: (iterator(), obtain ... by calling the ... method of, list)']",[]
Once you have obtained an Iterator you can keep calling its hasNext() method until it returns false.,,[]
Calling hasNext() is done inside a while loop as you can see.,,[]
Inside the while loop you call the Iterator next() method of the Iterator interface to obtain the next element pointed to by the Iterator.,,[]
"Inside the for loop the example accesses the elements in the List via its get() method, passing the incrementing variable i as parameter.",,[]
"Again, if the List is typed using Java Generics to e.g.",,[]
"Hence, the compiler knows that only a String can be returned from the get() method.",,[]
Therefore you do not need to cast the element returned by get() to String.,"['conversion: (get(), cast to, string)', 'access: (get(), returned by, string)']","[""('method', 'access', 'class'): (get(), returned by, string)""]"
Obtaining a Stream from a List in Java is done by calling the List stream() method.,,[]
It is the last line of this example that calls the List stream() method to obtain the Stream representing the elements in the List.,"['access: (stream(), obtain, list)', 'conversion: (list, representing the elements in, stream())']",[]
Once you have obtained a Stream from a List you can iterate the Stream by calling its forEach() method.,"['access: (foreach(), calling its, stream)', 'dependency: (foreach(), iterate, stream)', 'access: (stream, obtained from a, list)', 'conversion: (stream, from a, list)']","[""('method', 'access', 'class'): (foreach(), calling its, stream)"", ""('method', 'dependency', 'class'): (foreach(), iterate, stream)"", ""('class', 'conversion', 'class'): (stream, from a, list)""]"
Here is an example of iterating the elements of a List using the Stream forEach() method:,,[]
"Calling the forEach() method will make the Stream iterate all the element of the Stream internally, and call the Consumer passed as parameter to the forEach() method for each element in the Stream.",,[]
"The Java Map interface, java.util.Map, represents a mapping between a key and a value.",,[]
To create a Java Map you must create an instance of one the classes that implement the Java Map interface.,,[]
To add elements to a Map you call its put() method.,,[]
The three put() calls maps a string value to a string key.,,[]
Here is an example of auto-boxing primitive parameters passed to the put() method:,,[]
The value passed to the put() method in the above example is a primitive int.,,[]
"Java auto-boxes it inside an Integer instance though, because the put() method requires an Oject instance as both key and value.","['dependency: (put(), requires, integer)']","[""('method', 'dependency', 'class'): (put(), requires, integer)""]"
Auto-boxing would also happen if you passed a primitive as key to the put() method.,,[]
"If you call put() more than once with the same key, the latest value passed to put() for that key will overwrite what is already stored in the Map for that key.",,[]
To obtain the value stored by the null key you call the get() method with null as parameter value.,,[]
Just keep in mind that you will get a null out when you call get() later with that key - so this will return null:,,[]
