After running this Java example the removedElement variable will point to the String object element 2 - since that element was the last element of the Deque when removeLast() was called.,"['dependency: (deque, is last element of, removelast())']","[""('class', 'dependency', 'method'): (deque, is last element of, removelast())""]"
This is different from pollLast() which returns null if the Deque is empty.,,[]
The poll() method removes an element from the beginning of the Deque.,"['dependency: (poll(), removes an element from, deque)']","[""('method', 'dependency', 'class'): (poll(), removes an element from, deque)""]"
This is different than remove() which throws an exception if the Deque is empty.,"['difference: (remove(), behavior, deque)']",[]
Here is an example of removing the first element from a Java Deque using the poll() method:,,[]
"The pollFirst() method removes an element from the beginning of the Deque, just like poll().","['similarity: (pollfirst(), removes an element from the beginning of the deque just like, poll())']","[""('method', 'similarity', 'method'): (pollfirst(), removes an element from the beginning of the deque just like, poll())""]"
The method name pollFirst() is just a bit more saying about from where the method removes elements.,,[]
This is different than removeFirst() which throws an exception if the Deque is empty.,,[]
Here is an example of removing the first element from a Java Deque using the pollFirst() method:,"['implementation: (pollfirst(), removing the first element, deque)']","[""('method', 'implementation', 'class'): (pollfirst(), removing the first element, deque)""]"
The pollLast() method removes an element from the end (tail) of the Deque.,,[]
This is different than removeLast() which throws an exception if the Deque is empty.,,[]
Here is an example of removing the last element from a Java Deque using the pollLast() method:,"['implementation: (polllast(), removing the last element, deque)']","[""('method', 'implementation', 'class'): (polllast(), removing the last element, deque)""]"
The pop() method removes an element from the beginning (head) of a Java Deque.,"['modification: (pop(), removes an element from, deque)']",[]
"If removing the element fails, for instance if the Deque is empty, the pop() method will throw an exception.","['dependency: (deque, requirement, pop())']","[""('class', 'dependency', 'method'): (deque, requirement, pop())""]"
Here is an example of removing the first element from a Java Deque using the pop() method:,"['implementation: (pop(), removing the first element, deque)']","[""('method', 'implementation', 'class'): (pop(), removing the first element, deque)""]"
You can use the Java Deque contains() method to check if a Deque contains a given element.,"['containment: (deque, contains, contains())']","[""('class', 'containment', 'method'): (deque, contains, contains())""]"
"The contains() method will return true if the Deque contains the element, and false if not.","['containment: (contains(), contains, deque)']",[]
Here is an example of checking if a Java Deque contains a specific element using the contains() method:,"['containment: (deque, contains, contains())']","[""('class', 'containment', 'method'): (deque, contains, contains())""]"
The Java Deque size() method returns the number of elements stored in the Java Deque at the time you invoke the method.,"['containment: (deque, stores elements in, size())']","[""('class', 'containment', 'method'): (deque, stores elements in, size())""]"
Here is an example of obtaining the number of elements in a Java Deque using its size() method:,"['implementation: (deque, obtaining the number of elements, size())']","[""('class', 'implementation', 'method'): (deque, obtaining the number of elements, size())""]"
After running this code the size variable will contain the value 2 because the Deque contains 2 element at the time size() is called.,"['containment: (deque, contains, size())']",[]
"When you have specified a generic type for a Java collection, that generic type also works for the Iterator returned by the iterator() method.","['containment: (iterator, works for, iterator())']","[""('method', 'containment', 'method'): (iterator, works for, iterator())""]"
Notice how it is not necessary to cast the String returned from the iterator.next() method call.,"['dependency: (iterator.next(), returned from, string)']","[""('method', 'dependency', 'class'): (iterator.next(), returned from, string)""]"
"Because the Iterator has its generic type set to String, the Java compiler already knows that next() will return a String.","['implementation: (iterator, has its generic type set to, string)', 'dependency: (iterator, knows that, next())', 'dependency: (next(), will return, string)']","[""('interface', 'implementation', 'class'): (iterator, has its generic type set to, string)"", ""('interface', 'dependency', 'method'): (iterator, knows that, next())"", ""('method', 'dependency', 'class'): (next(), will return, string)""]"
The methods hashCode() and equals() play a distinct role in the objects you insert into Java collections.,,[]
equals() is used in most collections to determine if a collection contains a given element.,,[]
"The ArrayList iterates all its elements and execute ""123"".equals(element) to determine if the element is equal to the parameter object ""123"".",,[]
It is the String.equals() implementation that determines if two strings are equal.,,[]
"The ArrayList again iterates all its elements and execute ""123"".equals(element) to determine if the element is equal to the parameter object ""123"".",,[]
"As you can see, a proper implementation of .equals() is essential for your own classes to work well with the Java Collection classes.",,[]
"That depends on your application, the classes, and what you are trying to do.",,[]
"The hashCode() method of objects is used when you insert them into a HashTable, HashMap or HashSet.",,[]
"If you do not know the theory of how a hashtable works internally, you can read about hastables on Wikipedia.org.",,[]
The hashtable then iterates this area (all keys with the same hash code) and uses the key's equals() method to find the right key.,,[]
"So, as you can see, a combination of the hashCode() and equals() methods are used when storing and when looking up objects in a hashtable.",,[]
"Here are two rules that are good to know about implementing the hashCode() method in your own classes, if the hashtables in the Java Collections API are to work correctly:",,[]
Here are two example implementation of the hashCode() method matching the equals() methods shown earlier:,,[]
For a 100% precise description of how to implement equals() and hashCode() you should check out the official JavaDoc's.,,[]
The purpose of this text was mostly to explain how they are used by the Java Collection classes.,,[]
"This means, that a class that implements the Java Iterable interface can have its elements iterated.",,[]
"You can iterate the objects of a Java Iterable in three ways: Via the , by obtaining a Java Iterator from the Iterable, or by calling the Java Iterable forEach() method.",,[]
"Then it uses a for-each loop to iterate the elements of the List, and print out the toString() value of each element.",,[]
The second way you can iterate the elements of a Java Iterable is by obtaining a Java Iterator from it by calling the Iterable iterator() method.,,[]
The third way to iterate the elements of a Java Iterable is via its forEach() method.,,[]
Here is an example of iterating the elements of an Iterable via its forEach() method:,,[]
The Java Iterable interface (java.lang.Iterable) is one of the root interfaces of the Java Collections API.,,[]
"Therefore, there are several classes in Java that implements the Java Iterable interface.",,[]
You can obtain a Java Spliterator from a Java Iterable via its spliterator() method.,,[]
"If you are writing some code that needs to iterate a collection lots of times in a tight loop, let's say iterate a Java List thousands of times per second, iterating the List via the Java for-each loop is slower than iterating the list via a standard for-loop as seen here: () .",,[]
"The reason the for-each loop is slower is, that each iteration will call the List iterator() method, which will create a new Iterator object.","['creation: (iterator(), create, iterator object)']",[]
The standard Java collection interface Collection contains a method called iterator().,"['containment: (collection, contains, iterator())']",[]
By calling iterator() you can obtain an iterator from the given Collection.,"['dependency: (iterator(), obtain, collection)']","[""('method', 'dependency', 'class'): (iterator(), obtain, collection)""]"
"You can also obtain an Iterator from many of the Java Collection data structures, e.g.","['containment: (collection, obtain, iterator)']",[]
The first method is the Iterator hasNext() method which returns true if the Iterator contains more elements.,,[]
"In other words, if the Iterator has not yet iterated over all of the elements in the collection the Iterator was obtained from - the hasNext() method will return true.","['dependency: (iterator, return_true_if_unfinished, hasnext())']","[""('class', 'dependency', 'method'): (iterator, return_true_if_unfinished, hasnext())""]"
If the Iterator has iterated over all elements in the underlying collection - the hasNext() method returns false.,,[]
The second method to pay attention to is the next() method.,,[]
The next() method returns the next element of the collection the Iterator is iterating over.,"['implementation: (iterator, iterating over, next())']",[]
In that case you will get a ConcurrentModificationException the next time you call the Iterator next() method.,"['interruption: (iterator.next(), exception, concurrentmodificationexception)']","[""('method', 'interruption', 'class'): (iterator.next(), exception, concurrentmodificationexception)""]"
The Java Iterator interface has a remove() method which lets you remove the element just returned by next() from the underlying collection.,"['dependency: (iterator, requires_remove_to, remove())', 'dependency: (iterator, requires_next_to, next())']","[""('interface', 'dependency', 'method'): (iterator, requires_remove_to, remove())"", ""('interface', 'dependency', 'method'): (iterator, requires_next_to, next())""]"
"The Java Iterator forEachRemaining() method can iterate over all of the elements remaining in the Iterator internally, and for each element call a Java Lambda Expression passed as parameter to forEachRemaining() .","['implementation: (iterator.foreachremaining(), iterate over, lambda expression)']","[""('method', 'implementation', 'class'): (iterator.foreachremaining(), iterate over, lambda expression)""]"
Here is an example of using the Java Iterator forEachRemaining() method:,,[]
"The Java List interface, java.util.List, represents an ordered sequence of objects.",,[]
"If the List is not typed, using Java Generics, then you can even mix objects of different types (classes) in the same List.","['containment: (list, mix objects of different types, generics)']","[""('class', 'containment', 'method'): (list, mix objects of different types, generics)""]"
These List implementations are explained in more detail in my java.util.concurrent tutorial .,,[]
You create a List instance by creating an instance of one of the classes that implements the List interface.,,[]
"Remember, most often you will use the ArrayList class, but there can be cases where using one of the other implementations might make sense.",,[]
"Thus, you need to cast them to the concrete class (or interface) that you know the object to be of.","['conversion: (class, cast_to, interface)']",[]
You insert elements (objects) into a Java List using its add() method.,"['containment: (list, inclusion, add())']","[""('class', 'containment', 'method'): (list, inclusion, add())""]"
Here is an example of adding elements to a Java List using the add() method:,"['containment: (list, using the add() method, add())']","[""('class', 'containment', 'method'): (list, using the add() method, add())""]"
The first three add() calls add a String instance to the end of the list.,"['containment: (add(), addition, string instance)']",[]
"The List interface has a version of the add() method that takes an index as first parameter, and the element to insert as the second parameter.","['containment: (list, has a version of, add())']",[]
"The addAll() method takes a Collection as parameter, so you can pass either a List or Java Set as parameter.",,[]
"In other words, you can add all elements from a List or Set into a List with addAll() .",,[]
The indexOf() method finds the index of the first occurrence in the List of the given element.,,[]
The lastIndexOf() method finds the index of the last occurrence in the List of a given element.,,[]
You can check if a Java List contains a given element using the List contains() method.,"['containment: (list, contains, contains())']",[]
Here is an example of checking if a Java List contains an element using the contains() method:,,[]
"Obviously, if the input parameter to contains() is null, the contains() method will not use the equals() method to compare against each element, but rather use the == operator.","['alternative: (contains(), use the == operator, equals())']","[""('method', 'alternative', 'method'): (contains(), use the == operator, equals())""]"
The Java List interface contains a clear() method which removes all elements from the list when called.,"['containment: (list, contains, clear())']",[]
Here is simple example of removing all elements from a List (clearing) with the clear() method:,,[]
"After the clear() method has been called, the List will be completely empty.","['modification: (clear(), called, list)']",[]
The Java List interface has a method called retainAll() which is capable of retaining all elements from one List which are also present in another List.,"['containment: (list, includes, retainall())']",[]
"In other words, the retain() method removes all the elements from the target List which are not found in the other List.",,[]
Here is a Java example of calling the List retainAll() method:,,[]
"Third, the retainAll() method is called on list, passing otherList as parameter.",,[]
"After list.retainAll(otherList) has finished executing, the list will only contain those elements which were both present in list and otherList before retainAll() was called.",,[]
You can obtain the number of elements in the List by calling the size() method.,"['dependency: (list, obtain number of elements by calling, size())']","[""('class', 'dependency', 'method'): (list, obtain number of elements by calling, size())""]"
The Java List interface has a method called subList() which can create a new List with a subset of the elements from the original List.,"['creation: (list, create, sublist())']","[""('interface', 'creation', 'method'): (list, create, sublist())""]"
The subList() method takes 2 parameters: A start index and and end index.,,[]
Here is a Java example of creating a sublist of elements from another List using the subList() method:,,[]
"After executing the list.subList(1,3) instruction the sublist will contain the elements at index 1 and 2.",,[]
"The list.subList(1,3) call will include index 1, but exclude index 3, thereby keeping the elements at index 1 and 2.",,[]
You can convert a Java List to a Java Array using the List toArray() method.,,[]
"Note that even if we pass a String array of size 0 to the toArray(), the array returned will have all the elements in the List in it.",,[]
It is the Arrays.asList() method that converts the array to a List.,,[]
You can sort a Java List using the Collections sort() method.,,[]
"If the List contains objects that implement the Comparable interface (java.lang.Comparable), then the objects can compare themselves to each other.",,[]
"The Java String class implements the Comparable interface, you can sort them in their natural order, using the Collections sort() method.","['implementation: (string, implements, comparable)', 'dependency: (string, sort them in their natural order using, sort())']","[""('class', 'implementation', 'interface'): (string, implements, comparable)"", ""('class', 'dependency', 'method'): (string, sort them in their natural order using, sort())""]"
"If the objects in the Java List do not implement the Comparable interface, or if you want to sort the objects in another order than their compare() implementation, then you need to use a Comparator implementation (java.util.Comparator).","['dependency: (list, require, comparable)', 'alternative: (list, use, comparator)', 'alternative: (list, use, java.util.comparator)', 'alternative: (comparable, use, comparator)', 'alternative: (comparable, use, java.util.comparator)']","[""('class', 'dependency', 'interface'): (list, require, comparable)""]"
You obtain an Iterator by calling the iterator() method of the List interface.,"['creation: (iterator, obtain by calling, iterator())', 'dependency: (iterator(), method of, list)']","[""('class', 'creation', 'method'): (iterator, obtain by calling, iterator())"", ""('method', 'dependency', 'interface'): (iterator(), method of, list)""]"
